Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10,Temp11,Temp12,Temp13,Temp14,Temp15,Temp16,Temp17,Temp18,Temp19,Temp20,Temp21,Temp22,Temp23,Temp24,Temp25,Temp26,Temp27,Temp28,Temp29,Temp30,Temp31,Temp32,Temp33,Temp34,Temp35,Temp36,Temp37,Temp38,Temp39,Temp40,Temp41,Temp42,Temp43,Temp44,Temp45,Temp46,Temp47,Temp48,Temp49,Temp50,Temp51,Temp52,Temp53,Temp54,Temp55,Temp56,Temp57,Temp58,Temp59,Temp60,Temp61,Temp62,Temp63,loadrate,faultheight,faultcurrentratio
300.0752204,300.3424845,300.0737273,300.2757708,300.0840002,300.1313312,300.1937072,300.304087,299.9973761,300.2918949,300.2965726,300.0692963,300.3164468,300.249575,300.0080745,299.9476968,299.9118509,299.9068093,300.391889,300.4707569,300.2045502,300.0404641,300.0742981,300.1070276,300.1263155,302.9887676,300.2918738,300.2087119,300.458201,300.4533644,300.2664767,300.3843668,300.2307029,300.3125163,300.3147594,300.4241583,302.3594284,300.4430423,300.0284177,300.2708848,300.157766,300.2514329,300.281568,300.4000903,300.2838038,300.3734981,300.4146532,301.6283097,300.4170628,300.7398491,301.1882522,300.8207101,301.2963215,301.1330541,301.1408276,300.8054792,301.5936497,300.7170647,300.9359266,300.6956192,300.8217645,301.0290147,300.8883007,0.8,0.125,20
300.2520375,300.3709151,300.6262852,300.9126208,300.4546276,300.6945439,300.701569,300.3782994,300.186589,300.7398185,300.543964,300.7521051,300.8698468,300.4517202,300.1288181,300.1669496,300.1461832,300.1251454,300.6954397,300.9197691,300.9276608,300.2978766,300.3523593,300.3447397,300.2754792,303.1415593,300.2346944,301.8293794,300.6354779,300.6676785,300.2174849,300.4980014,300.1458047,300.2502311,300.2504283,300.4779826,302.6574843,300.5269295,299.9562409,300.0665018,299.9554939,299.9324962,299.8979941,300.0993973,299.8825394,300.0931828,300.0968213,300.194715,300.0861779,300.1970994,300.3110123,300.175426,300.2571594,299.9929805,300.0892378,300.056594,300.0602023,300.1728421,300.0759288,300.1936721,300.1207673,300.0627009,300.0794087,0.8,0.5,10
300.3560407,300.4311642,300.360446,300.6937117,300.3436337,300.3283203,300.2875069,300.4862235,300.4122929,300.519091,300.6945227,300.3602985,300.4008855,300.5673125,300.3179159,300.3458682,300.3289605,300.3130198,300.6741749,300.4057951,300.6949215,300.2706521,300.3313451,300.3993787,300.446703,302.9278932,300.3522012,301.3024412,300.1586839,300.1422292,300.3131871,300.0545194,300.3434488,300.3766023,300.4075957,300.1388288,302.8142597,300.1447667,300.0506886,300.0029332,300.0738119,300.0485276,300.0268969,299.9773376,300.0144209,299.9776635,299.9800972,299.9513948,299.9867196,300.0450791,300.0549532,300.1162217,300.110329,299.98941,300.0257193,300.0851252,300.0218094,300.0079789,300.0475911,300.0521708,300.0909839,300.0241443,300.0731701,0.8,1.0,5
300.0406212,300.1719551,300.1372604,300.2362845,300.2594668,300.1071771,300.168163,300.1237652,299.9765029,299.974672,300.5805547,300.0443788,300.2328442,300.453463,299.9449466,299.9631432,299.9414149,299.924072,300.5189962,300.4566078,300.2216762,300.027306,300.0360259,300.0500279,300.0643263,301.331496,300.2583092,302.4260837,300.5367006,300.5652243,300.2378917,300.4748826,300.1610159,300.2711614,300.2558708,300.4041823,301.9480841,300.459315,300.2736222,300.6016356,300.3729843,300.3826292,300.3880219,300.5434764,300.3690656,300.4631094,300.630682,300.6369732,300.7018824,300.7746817,301.2245155,300.9329778,301.2152714,300.6219879,300.9118055,300.8280272,300.8107624,300.7380214,300.6220492,300.6770758,300.66346,300.7266854,300.6307142,1.0,0.125,10
300.1712944,300.6977057,300.5389708,301.0572504,300.2801929,300.7091289,300.6255339,300.7207761,300.512245,300.8926207,300.7835639,300.7926856,300.876351,300.6622711,300.5071091,300.4035677,300.3503226,300.3043827,300.904575,301.0438993,301.0972358,300.4352,300.4277788,300.383258,300.3066761,303.6078311,300.2153942,300.5545645,300.2875832,300.293712,300.219466,300.2213904,300.0902498,300.1974851,300.1741012,300.2674912,302.5567687,300.2740009,300.0119634,299.9993103,300.0407867,300.0149041,299.9921442,300.0309398,299.9832438,300.0143869,300.0443186,300.1931598,300.0341227,300.1694632,300.3688777,300.1275207,300.4883995,300.0979676,300.119405,300.0880883,300.2060679,300.135801,300.012101,300.1561168,300.0873448,300.0647982,300.1397425,1.0,0.5,5
300.6318567,300.8985438,301.3145604,301.2700425,301.2467273,301.2541887,301.3626622,300.8502418,300.4369729,301.2973942,301.3250829,301.2080023,301.6148505,300.944546,300.2502862,300.6043333,300.6676738,300.6313657,301.6393188,301.6564462,301.2889168,300.5003226,300.5842268,300.7357348,300.8033796,304.8709331,300.5237359,303.1115635,300.5756323,300.8075128,300.4960845,300.7954025,300.4089701,300.5437737,300.5345611,300.4765052,306.5114781,300.4680655,300.111252,299.9925502,300.0932494,300.0567519,300.0175056,300.0229906,299.9867976,300.0030788,300.0453751,300.6696304,300.0431582,300.3463419,300.7062052,300.4751088,300.5554726,300.0591698,300.1877424,300.4016103,300.5601031,300.2250279,300.1927239,300.1407204,300.2730042,300.1886581,300.225389,1.0,1.0,20
300.0521565,300.2435036,300.0779943,300.2504723,300.1283288,300.1838837,300.2663285,300.1467881,300.1102904,300.0181425,300.3937984,300.0674062,300.3581079,300.1516837,300.0758885,300.0795986,300.0494182,300.0264046,300.4270937,300.4243774,300.254926,300.0324712,300.0565413,300.0817137,300.0963403,303.0050907,300.3552989,300.5586207,300.6393861,300.624716,300.357727,300.4308589,300.2723816,300.3547457,300.3602103,300.5589077,301.8515567,300.603891,300.6454007,300.8809014,300.6767622,300.5531538,300.4788076,300.61643,300.4301578,300.5193869,300.7841388,301.4800509,300.8989189,301.1240205,301.4010804,301.2343355,301.3631417,301.0434886,301.1980822,301.0865082,301.2788543,300.8491228,300.893298,300.7484998,300.6954618,300.9013899,300.7126198,1.2,0.125,5
300.5555616,301.6456822,301.8695554,302.1917551,301.6845855,301.5436727,301.2425799,301.8445474,301.2098321,302.1186871,302.3642693,301.8213519,302.2958542,302.2202755,301.0432566,301.254153,301.228008,301.0881115,302.3605175,302.2964392,302.0641161,300.7538705,300.7372411,300.7231654,300.8003838,304.2090344,300.8132637,305.1782233,301.2073134,301.1449036,300.768161,300.8475137,300.6787916,300.8443517,300.8453668,301.1474042,303.4524237,301.1868527,300.1913662,300.0431755,300.1901223,300.1548061,300.1195878,300.099835,300.0965045,300.1219222,300.1134495,300.9930264,300.0683662,301.1109412,301.0330626,301.0320805,300.1950017,300.9074603,300.5341735,300.8695897,301.1087005,300.5624112,300.4463104,300.3131467,300.3041573,300.6809086,300.7468177,1.2,0.5,20
300.561798,300.609138,300.7955189,301.4676695,300.6186035,301.2495581,301.1868287,300.7948093,300.3324364,301.0914068,301.3589698,301.5339538,301.8152495,301.1096251,300.2962742,300.2921258,300.2504067,300.2241527,301.3360703,301.8689065,301.3461036,300.4668368,300.5582304,300.5835663,300.6024503,302.5392951,300.3845754,301.1902687,300.5519623,300.5239188,300.3631495,300.3549648,300.1997093,300.3906154,300.3593049,300.5187112,304.6009587,300.5310985,299.8579961,300.0779363,299.8984885,299.8773029,299.8520603,300.0544181,299.8505802,300.0154299,300.0966821,300.5124892,300.099397,300.3509953,300.523319,300.4669583,300.332126,300.2636786,300.1089022,300.2645124,300.2722014,300.222218,300.3186247,300.3563408,300.4048703,300.2792918,300.336655,1.2,1.0,10
